유형,유통사,rank_col,브랜드(원본),영어상품명,판정,판정근거,기존작업여부,hs_code,confidence,reason,evidence_url,product_identity_note,status,db_verified
LES COMTES DE PROVENCE 멀티베리 스프레드,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),1,크로프터스,"Crofters Organic Triple Berry Fruit Spread, 28 oz.",,,new_from_live_db_scan,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),2,Crofter’s Organic,"Crofter’s Organic Berry Harvest Premium Fruit Spread, 16.5 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),17,Pack of,"Pack of 6, Bonne Maman Mixed Berries Preserves, 13 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),3,Fischer &,"Fischer & Wieser Triple Berry Jam, 9.5 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),4,Philadelphia Whipped,"Philadelphia Whipped Flavored Cream Cheese Spread, 1 Tub, for Smooth, Spreadable Mornings, Mixed Berry Natural Flavor with Other Natural Flavor, No Artificial Preservatives, Flavors or Dyes, 7.5 oz",수입이력 없음,,new_no_prior_research,0406.10-1020,high,크림치즈 스프레드(베리잼 아님): 크림 치즈,관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),5,Extra! Chunky,"Extra! Chunky Avocado Spread 2 oz. cups, 16 ct.",수입이력 없음,,new_no_prior_research,2008.99-9000,medium,아보카도 스프레드(베리잼 아님): 기타 조제 과일류로 잠정분류,관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),5,Welch's Four,"Welch's Four Berry Spread, 18 oz Jar",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),23,O O,"O O Organic Triple Berry Fruit Spread, Organic, Non-GMO, 16.5-Ounce",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),6,bettergoods Mixed,"bettergoods Mixed Berry Fruit Spread, 11.4 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),24,bettergoods Mixed,"bettergoods Mixed Berry Fruit Spread, 11.4 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),27,Smuckers Pineapple,"Smuckers Pineapple Preserves, 18 oz Jar",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),30,Bonne Maman,Bonne Maman Raspberry Preserves 13 oz,수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),33,Smuckers Red,"Smuckers Red Plum Jam Jam, 18 oz Jar",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),37,Grandma's Jam,"Grandma's Jam House All Natural USA Made Homestyle Red Raspberry Jam, 19 oz",,,new_from_live_db_scan,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),7,Grandma's Jam,"Grandma's Jam House All Natural USA Made Homestyle Double Berry Jam, 19 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),19,Green Jay,"Green Jay Gourmet Seedless Blackberry Jam – Smooth All Natural Gourmet Fruit Preserve – Handcrafted Blackberry Spread for Toast, Desserts & Cheese Boards – 20 Ounces",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),15,Crofter's,"Crofter's Organic, Premium Spread, Strawberry, 16.5 oz(Pack of 3)",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),8,Polaner All,"Polaner All Fruit Seedless Blackberry Spreadable Fruit, Non-GMO, Gluten Free, 10 oz Jar",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),16,La Vieja,La Vieja Fabrica Mixed Berry Premium Fruit Spread,수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),29,Smuckers Strawberry,"Smuckers Strawberry Jam, 30 oz Jar",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),36,Bonne Maman,"Bonne Maman Preserves, Four Fruits, 13 Oz",X,ANDROS SNC: 수입업체 1곳,old_pipeline_priority_not_yet_done,2007.99-1000,high,Bonne Maman 과일잼/프리저브: 잼·과실젤리와 마멀레이드(비시트러스),관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),38,Bonne Maman,Bonne Maman Strawberry Preserves 13 oz,X,ANDROS SNC - USINE BOIN: 수입업체 1곳,old_pipeline_priority_not_yet_done,2007.99-1000,high,Bonne Maman 과일잼/프리저브: 잼·과실젤리와 마멀레이드(비시트러스),관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),4,Stonewall Kitchen Mixed,"Stonewall Kitchen Mixed Berry Jam, 11.5 Ounces",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),13,Smash Foods Strawberry,"Smash Foods Strawberry Superfood Fruit Spread, No Sugar Added, Keto Jam with Chia Seeds, Vegan, Low-Calorie, 17.5 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),9,Oregon Growers Triple,"Oregon Growers Triple Berry Jam - Blackberry, Raspberry, and Strawberry Jam, Mixed Berry Jam, Mixed Berry Jelly, Best Jam, Gourmet Jams, All-Natural, Non-GMO - 12 Oz (2 Pack)",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),9,Bonne Maman,"Bonne Maman Conserve Mixed Berries, 13 Oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,믹스베리 콘서브(잼): 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),10,St. Dalfour,"St. Dalfour Fruit Spread, Strawberry & Blueberry  17.6 oz, 2-pack",X,ST DALFOUR SAS: 수입업체 1곳,old_pipeline_priority_not_yet_done,2007.99-1000,high,St. Dalfour 과일잼/프리저브: 잼·과실젤리와 마멀레이드(비시트러스),관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),11,FRATELLI FIORI,FRATELLI FIORI FIOR DI FROLLA - Frutti Di Bosco Mixed Berry Jam 4.94oz,,,new_from_live_db_scan,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),5,Sarabeth's Mixed Berry,"Sarabeth's Mixed Berry Fruit Spread, 18 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,Sarabeth's 믹스베리 프룻스프레드: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),12,SBK Preserves,"SBK Preserves Sarabeths Spreadable Fruit, 18 oz Mixed Berries",수입이력 없음,,new_no_prior_research,2007.99-1000,high,Sarabeth's 믹스베리 프룻스프레드: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),13,La Vieja,La Vieja Fabrica Premium Mixed Berry Fruit Spread 8 pk case (9.9 oz each),,,new_from_live_db_scan,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),15,PS Triple,PS Triple Berry Preserves Made with Real Fruit 13 oz,수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),14,La Vieja,La Vieja Fabrica Premium Mixed Berry Fruit Spread 8 pk case (9.9 oz each),수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),18,(Pack Of,(Pack Of 6) Fischer & Wieser Preserves Triple Berry 9.5 Oz,수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),21,Crofters Organic,"Crofters Organic Premium Harvest Berry Spread, 16.5 Ounce -- 6 per case.",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),22,Private Selection,"Private Selection Gourmet Triple Berry Preserves, 13 OZ , 2 Pack",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),25,Grandma's Jam,"Grandma's Jam House All Natural USA Made Homestyle Southern Sunshine Jam, 19 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),26,Smucker's Seedless,"Smucker's Seedless Strawberry Jam, 18 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),28,Grandma's Jam,"Grandma's Jam House All Natural USA Made Homestyle Jalapeno Jam, 19 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),32,Crofters Fruit,"Crofters Fruit Spread Organic Premium Strawberry, 16.5 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),34,Grandma's Jam,"Grandma's Jam House All Natural USA Made Homestyle Strawberry-Rhubarb Jam, 19 oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,월마트  ·  best_seller   (상위 40개 · PB 제외),35,Smucker's Strawberry,"Smucker's Strawberry Jam, Mixed Fruit & Concord Grape Jelly Assortment, 27 ct - Back to School",X,JM SMUCKER LLC: 수입업체 1곳,old_pipeline_priority_not_yet_done,2007.99-1000,high,Smucker's Strawberry 과일잼/프리저브: 잼·과실젤리와 마멀레이드(비시트러스),관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),2,Crofters Organic,"Crofters Organic Triple Berry Fruit Spread, 28 oz.",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),3,Smucker's Squeeze,"Smucker's Squeeze Strawberry Fruit Spread, 2 pk.",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,샘스클럽  ·  top_selling   (상위 8개 · PB 제외),6,Smucker's Strawberry,"Smucker's Strawberry Jam, 64 oz., 2 pk.",X,JM SMUCKER LLC: 수입업체 1곳,old_pipeline_priority_not_yet_done,2007.99-1000,high,Smucker's Strawberry 과일잼/프리저브: 잼·과실젤리와 마멀레이드(비시트러스),관세청 2026 HSK + 제조사 공식페이지,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),1,네이츠 허니 과일(NB),"Nate's Honey Fruit Spread, All-Natural Berry - Made with Real Fruit & No Refined Sugar - Sweetened with 100% Pure Honey - 10 oz Jar - Easy-to-Spread - Gluten-Free",,,new_from_live_db_scan,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),2,Nate's Honey Fruit,"Nate's Honey Fruit Spread, All-Natural Berry - Made with Real Fruit & No Refined Sugar - Sweetened with 100% Pure Honey - 10 oz Jar - Easy-to-Spread - Gluten-Free",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),3,Bionaturae,"Bionaturae Organic Wild Berry Fruit Spread - Jelly Organic, Non-GMO, USDA Certified, No Sugar Added, No Preservatives, Organic Fruit Jam, Jam Organic, Made in Italy - 9 Oz",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),6,맛 장인(NB),"ARTIGIANI DEI SAPORI - Mini Marmalade, Jam Sweet Spread Gifts 1.3 oz each | Mixed Berries Jam, Strawberry And Lemon Jam, Orange And Ginger Marmelade, Fig And Pears Jam - Pack of 4",,,new_from_live_db_scan,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),7,ARTIGIANI DEI SAPORI,"ARTIGIANI DEI SAPORI - Mini Marmalade, Jam Sweet Spread Gifts 1.3 oz each | Mixed Berries Jam, Strawberry And Lemon Jam, Orange And Ginger Marmelade, Fig And Pears Jam - Pack of 4",수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
LES COMTES DE PROVENCE 멀티베리 스프레드,아마존  ·  top5   (상위 20개 · PB 제외),8,Pampa Fruit Spread,Pampa Fruit Spread Grape Jelly 19 Oz Package + Strawberry Jelly 19 Oz Package Variety Pack Bundle,수입이력 없음,,new_no_prior_research,2007.99-1000,high,멀티베리 잼: 잼(비시트러스),관세청 2026 HSK,,researched_v2_direct,ok
